,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
1139,Move on Up,Move on Up,Curtis Mayfield,1970,165789,70,0.538,0.417,0.538,0.969,0.00154,0.119,-5.626,0.0906,138.652,4,2
1140,Good Feeling,Wild Ones,Flo Rida,2012-06-22,248133,76,0.706,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,128.011,4,2
1141,Pumpin Blood,We Are Only What We Feel,NONONO,2014,209485,55,0.618,0.000469,0.618,0.848,0.522,0.189,-4.36,0.0279,118.998,4,2
1142,Snakes & Ladders (feat. Moss Kena),Snakes & Ladders (feat. Moss Kena),Ben Pearce,2021-07-23,204219,36,0.706,0.0993,0.706,0.685,0.0,0.218,-4.958,0.0609,104.961,4,2
1143,Kids,Light Years,Kylie Minogue,2000-09-25,260026,46,0.534,0.00761,0.534,0.872,0.0,0.531,-4.92,0.272,184.62,4,2
1144,Haven't Met You Yet,Crazy Love,Michael Bublé,2009-10-06,244586,72,0.615,0.152,0.615,0.733,0.0,0.109,-4.808,0.0335,122.58,4,2
1145,Don't Be so Hard on Yourself,I Cry When I Laugh,Jess Glynne,2015-08-21,211460,40,0.571,0.0608,0.571,0.815,0.0,0.163,-3.267,0.0321,120.008,4,2
1146,Ain't Nobody,Stompin' At The Savoy,Rufus,1983,285253,63,0.825,0.258,0.825,0.811,0.000276,0.132,-9.226,0.0524,104.28,4,2
1147,Higher Power,Higher Power,Coldplay,2021-05-07,211294,79,0.507,0.00711,0.507,0.828,2.44e-05,0.261,-6.023,0.0449,178.032,4,2
1148,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,204280,78,0.484,0.431,0.484,0.731,0.0,0.151,-6.694,0.0379,101.654,4,2
1149,Boom Clap,SUCKER,Charli XCX,2015-02-09,169866,64,0.659,0.154,0.659,0.911,0.000304,0.191,-2.28,0.0786,91.999,4,2
1150,Skate,Skate,Bruno Mars,2021-07-30,203122,80,0.708,0.037,0.708,0.598,0.0,0.17,-8.365,0.0291,112.027,4,2
1151,Happiness,Young Dumb Thrills,McFly,2020-11-13,194266,52,0.597,0.000953,0.597,0.8,0.0,0.213,-7.132,0.0299,104.974,4,2
1152,Time Is Now,Catalogue,Moloko,2006-07-17,222226,59,0.7,0.436,0.7,0.729,0.00209,0.0967,-10.157,0.0878,127.988,4,2
1153,Fresh Eyes,The Good Parts,Andy Grammer,2017-12-01,198001,68,0.828,0.548,0.828,0.56,3.66e-05,0.15,-6.685,0.0327,122.054,4,2
1154,Wasn't Expecting That,Jamie Lawson,Jamie Lawson,2015-10-09,201072,63,0.591,0.424,0.591,0.415,0.000299,0.111,-6.936,0.0437,90.483,4,2
1155,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,2019-07-12,219946,76,0.798,0.0902,0.798,0.676,0.0,0.0894,-5.041,0.0442,101.956,4,2
1156,Skinny Genes,Eliza Doolittle,Eliza Doolittle,2010,185186,29,0.776,0.608,0.776,0.836,0.00075,0.22,-6.984,0.0541,133.521,4,2
1157,Follow Me,Double Wide,Uncle Kracker,2000-06-13,215133,38,0.881,0.406,0.881,0.58,0.0,0.113,-5.39,0.032,105.01,4,2
1158,Wings,Fire Within,Birdy,2013-09-16,252106,56,0.474,0.0831,0.474,0.707,0.0,0.162,-4.534,0.0253,83.235,4,2
1159,Believe,Believe,Cher,1998,239026,77,0.652,0.0082,0.652,0.917,0.0,0.0509,-6.72,0.0548,132.975,4,2
1160,Hungry Like the Wolf - 2009 Remaster,Rio (Collector's Edition),Duran Duran,1982-05-10,220626,73,0.691,0.0433,0.691,0.812,1.16e-06,0.299,-7.772,0.0558,127.568,4,2
1161,Sussudio - 2016 Remaster,No Jacket Required (2016 Remaster),Phil Collins,1985-01-25,263106,67,0.714,0.0529,0.714,0.935,0.0934,0.0515,-5.195,0.0849,121.232,4,2
1162,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,222706,69,0.74,0.0357,0.74,0.622,4.85e-05,0.356,-4.608,0.0446,104.966,4,2
1163,We Are Family,We Are Family,Sister Sledge,1979-02-15,216733,71,0.784,0.3,0.784,0.893,1.57e-05,0.272,-5.153,0.0923,118.738,4,2
1164,Groove Is in the Heart,World Clique,Deee-Lite,1990,231786,64,0.694,0.0153,0.694,0.881,0.0196,0.0851,-4.053,0.0701,121.554,4,2
